Delta,Theta,Alpha,Beta
0.32595134599312314,0.247222509139926,0.2238178376288444,0.16892326642698755

0.4247693429573056,0.18465829888405721,0.3885760410536577,0.09859168619776192

0.49488263800269205,0.3586112801211076,0.4445070786452423,-0.007749299366815725

0.3790936812748434,0.35903936454978413,0.26707307205660186,-0.09472544633370562

0.32257184487704393,0.0882016574648492,0.27958360255616865,0.01806833198397137

0.11530778696060814,-0.13210040682775842,0.3386171606359535,0.17574244137133138

-0.159973330773136,-0.11138252926977217,0.30172463188370835,0.20491321989149638

0.7240181275945934,0.6095176041294603,0.3714791908178102,0.12791887269087926

1.1817128111183894,1.0304456782725673,0.4898252728067794,-0.008078553864741272

1.2640614647910806,1.0811354496771373,0.4529217660707934,0.04482043298593738

1.2592876085275895,0.960683827869917,0.34858539583586773,0.030783330871892757

1.3395226136742375,1.0356702245683325,0.41045989385622966,-0.03704093174300608

1.2480798586434416,0.838018886125989,0.3321419625508534,0.032763212978540165

1.072447877842712,0.4461011849561912,0.2947676054251618,0.09389990523868891

1.1188846975012994,0.987443979951983,0.5447855155333553,0.09053623866074742

1.257385621465806,1.2454611535145181,0.6598727244834183,0.19623664889655923

1.1740439021723994,1.1884506842340772,0.474895719463391,0.21102259728528686

0.8449022341523871,0.8207458036461165,0.14979174512642718,0.1450935615300611

1.0066739587762668,0.9269202366473309,0.4928867339972089,0.17169181329934907

1.0678681585374041,1.0599447651153358,0.6277677132816611,0.18247720210254864

1.0955794850267784,0.9338426371034906,0.5559491964773857,0.3056275336731017

0.8338479658202673,0.6628957141816919,0.47281540402312583,0.36317173113538237

0.748543135135125,0.3313135066541216,0.3747832904307581,0.2943177181308413

0.44590451822246835,0.33201240396013204,0.4141927524694458,0.2040954091854424

0.8791621273456656,0.6951216972688269,0.6715300742336374,0.15693101019278066

1.0768696880146325,0.9945167086212796,0.9094491563623901,0.27531196149463

1.1987773978135439,1.0710488919347199,0.9105239984477871,0.36690231750559

1.2236757987100588,1.3001637178054393,0.8242943786896606,0.44437347215605383

1.2645384772851256,1.2460722135092064,0.6850723857641103,0.3843378178258558

0.9925147578652467,0.813578274531139,0.30838086148512667,0.31818617086502027

0.7753286170605043,0.4492396258939191,0.35093251848825097,0.3025660680045623

1.2209449775595698,1.0464854910214112,0.6790683942393372,0.3527342560462274

1.5062970734834091,1.3732422719629227,0.8378022385392719,0.39673689701062925

1.4551671009584615,1.3619481058663356,0.7070553979459905,0.30254297230875216

1.2840706496422434,1.0170558657015418,0.39053391641797086,0.17745300840215836

0.6769882574263308,0.28290550096982764,0.19812262800371508,0.14410045138192615

0.18166645651429242,0.05670652876948668,0.1474210280911716,0.16110111901901897

0.4104668440348473,0.05032104797142648,0.0026895870631369117,0.1608709675944047

0.341235031468667,-0.06246738133190753,-0.1678986233758721,0.10801869500021334

0.39155283949043995,0.05968070800684414,0.1381918695276183,0.08990996697195446

0.5088086675501113,0.43181735154810647,0.38422838438362983,0.1368582795243735

0.5521435233982221,0.5169746074721763,0.40930819453927275,0.17020809347523505

0.2951189275049723,0.4917231498433735,0.33600233393532236,0.2359320347043624

0.42585466288954,0.4683207583880367,0.19928060375445297,0.20821579698056678

0.3075970997360271,0.25956846470438666,0.17373684546956442,0.0933164077605171

0.6203246510085908,0.32310608047905176,0.16073808791876415,0.10625657038994521

0.8436141197493657,0.7825301065191186,0.19471786314579448,0.13803021646577784

1.2104333287138962,1.1130621733598043,0.403146793689974,0.23501379124281135

1.281178446076201,1.1052644677691081,0.38420072466867056,0.19981692490495587

1.1482008935239079,0.7586144492868345,0.4460097741833906,0.05353702729506947

1.264881264644843,1.1085144335815509,0.6239894181111887,0.13620687978835824

1.2673200131637,1.161297311805849,0.6644802360977701,0.15574644417722705

1.1565977169351447,0.8835261491539759,0.6374808473167523,0.14310066229899523

0.6759159482545056,0.2986366792953307,0.38999832487461256,0.19735848017478658

0.25231137532747044,0.04328514486989508,0.05053577226964305,0.18444024697887176

0.2210816473093429,-0.0715655113613051,-0.3345534476445648,0.09453081614649739

0.20457776378489645,0.16726330615811222,-0.2034449448247214,0.017200712903953384

0.22978079837689147,0.19763773062663118,0.030392234978243234,-0.01051188468272517

0.1817052995165344,0.17987574828485742,0.08789325774416475,0.029925431703818294

0.28536085260383615,0.17818316130864317,0.1722960703689042,0.10414955988877399

0.08691332351107749,0.07646700575532826,0.2860427441155679,0.13334818190364642

0.38696085724401225,0.10799523521932625,0.2529119648259304,0.12153821334660032

0.734570878959561,0.65012789632772,0.5251041320369766,0.15796301653331535

1.1429777098117453,1.0685811893730457,0.5250447551967535,0.22006897438436518

1.2529644775573723,1.1373458775468483,0.35760033668469904,0.15162018752795553

1.1404829635920757,0.8994000417302389,0.17079430439507695,-0.001658393493449952

0.8205490232137886,0.3965915520229666,0.0932024865109917,-0.057277640328606785

0.3755374095122348,0.0076945999985212005,0.026969996345283645,-0.07135954371754151

0.07218670786027415,-0.06512304892206372,0.2860055383055996,0.01335801680016241

0.09395521866952382,0.3426934860905057,0.3870224339619099,0.10618003051237163

0.7039776959179097,0.4637317129239795,0.22660287567356271,0.08223036712250534

0.9728593964769213,0.8384849326504316,0.31490011130678497,0.08762735365148672

1.2503873724004213,1.1185482820359693,0.5003895226505225,0.08143945867139404

1.241448812915689,1.0697380855595935,0.3820133461403067,0.04806979051663578

1.0871411041744279,0.664712032171367,0.4044206105501146,0.05618129191690266

0.6013408537380954,-0.10191994169329692,0.28072018936789145,0.08063077780807171

0.5125620447286453,0.059166776513625285,-0.030175418772106385,0.06782702191717183

0.8207444811528661,0.642156744954719,0.09527869713662954,0.11810193966387639

1.1519433543474735,1.0131903096292485,0.3880722899970483,0.10832402852702887

1.1632983510580261,1.0380949950829437,0.4139743683411748,0.012222444795667723

1.0331431607013668,0.7472468057209195,0.31947163953202834,-0.09087737393745021

