Delta,Theta,Alpha,Beta
1.0751711153079746,1.1481030396743563,0.825584550711522,0.10595730262914783
0.786838425276092,0.668520930192704,0.3402183663629708,-0.012223503398640296
0.33835678817747117,0.34411309009645713,0.02676333714433121,-0.019976898007850265
0.5216419531737948,0.38702561158728155,0.17494017180913032,0.06118169450845066
0.6074616749699171,0.5004366050417988,0.21382141933598972,0.11581657390946434
0.39190387023693896,0.3501362539747462,0.28309111463834524,-0.01677023783100557
0.48026974807816025,0.012310030603158342,0.27172413757182456,-0.10104330009925047
0.5050268706187946,0.1746788308087844,0.31883992752506046,-0.0792059753267471
0.7933168128100971,0.423941940057766,0.41865307977596317,-0.08672723614045795
0.7172852927104792,0.5622690088454685,0.36053974469060585,-0.09252232628630977
0.7434996963626089,0.588215042923431,0.22269076183570122,-0.0396970944271654
0.5014885338692175,0.41201831730874666,0.14940979327173629,-0.04194290696648866
0.5481431746787718,0.26965791354897006,0.1340627335492369,-0.05846361451904847
0.36596876878704937,0.14202963352800335,0.0018410147115296696,-0.08571522889310856
0.36175016614344796,0.16121295044825953,-0.07973209036016579,-0.08995828105145846
0.3940627127445038,0.05196626222167302,-0.08402213141469599,-0.05688071117928615
0.4290210874660223,0.4295539091083581,0.10796643299133585,0.03106072851625393
0.5798635668319411,0.5189717778053851,0.23203782770147313,0.07982273970670517
0.46639324006352445,0.30041127722395355,0.188571190658009,-0.04087683052642681
0.3491117201807118,0.3747466684709464,0.3504510134580212,-0.10333256817719169
0.6127472678691216,0.5163105773186992,0.42611909022340083,0.0625374010554455
0.6041233307909668,0.4344660700027412,0.2944750039089268,0.06538912932020917
0.23362189887173837,0.02319080639164018,0.21113653623380974,-0.09944280792873078
0.22852784267893544,-0.29607568609585405,0.055635554822765394,-0.22826362795948665
0.029360290593639815,0.1539172573562859,-0.08155874128311538,-0.18842116454358285
0.15159284121938119,0.32223901361441537,0.06189088299662666,-0.08200411830518842
0.0838741830182762,0.18392817142786982,-0.004422071052019964,-0.04778629699728746
0.16228456735210856,-0.04912040773646999,-0.17005094621263103,-0.10151687634292156
0.26142379089742146,0.303481591346533,0.010672863771570696,-0.09498400190185777
0.6718998556264427,0.4452769138820089,0.09382390496990707,0.004693152931762367
0.8130526155402554,0.6541500194303357,0.3123613805366579,0.14898987062850952
0.9589203494497124,0.7590514238441868,0.346094603102369,0.18609711386504518
0.7731701721361824,0.5578785601939746,0.08548256511068549,-0.026488024323986087
0.6005960900214123,0.23439674845034636,-0.09074627116340532,-0.05194994890150852
0.5488409406315395,0.3032665674219795,-0.12334097539508768,0.02285464248378755
0.32956006076763816,0.2713849804329864,-0.18021317651508736,-0.07329556025564264
0.17286116121300357,0.2091957463146013,-0.13458650764612656,-0.08992191884711656
-0.1517445667516459,0.15930958989027305,-0.1848561953290713,-0.02634975836922305
0.17180019238700567,0.20952350732776145,-0.1616836008918941,0.004980508019898899
0.23322838656303044,0.22392150295101446,-0.005083863214654678,-0.01227743991803615
0.17451938770192144,0.19013795575190928,-0.008277764962091816,-0.1172723203096983
0.09259677941698524,0.16240461520007105,0.10373671652277508,-0.1572544929319942
-0.19386615736272092,0.1909264007369251,0.223594676285494,-0.2293832472494518
-0.19172545913880948,0.12577778073546464,0.2552995862767196,-0.08028110048308136
-0.16127900447252966,0.06020194548435865,0.048978702847409974,0.06697699218051709
-0.3513096353439137,0.08232095803910615,0.011658175644302918,0.0612621915257666
0.13214346971166727,0.1608856038720187,-0.08281710445348425,0.009139898030942785
0.4126410793067817,0.25020559881063265,-0.27185876940630455,-0.047943750653988405
0.4123146226037449,0.21063796720074124,-0.2493061996701094,-0.07599753477459636
0.5027622913142624,0.05839100139252235,-0.16561436883991998,-0.17369998562793632
0.6779332354603996,0.28411511003202605,-0.22403984687794962,-0.20813741508917838
0.7046845002109664,0.4189872161714005,-0.098208384203441,-0.18783631272374182
0.4630412480347795,0.32555021360728276,-0.00902795429730532,-0.23658506507110047
0.22810173516631532,0.22474332594897284,0.01350440812631734,-0.2522974815262949
-0.1556205545721623,0.21500711083030044,-0.08175191235781572,-0.1592235714067744
-0.2165065299389782,0.09937990228025852,0.009503400785983341,-0.1077748767589041
0.02277524919505981,0.002040152339044779,-0.052095931973470656,-0.07613037458994594
0.020688114386149613,-0.04622829348559442,-0.2678806812907484,-0.14737177309648555
-0.11092717837562473,-0.16618584738292022,-0.12835507970077636,-0.14875459185445064
-0.1366641284567189,-0.08935406059501087,-0.06757552436111258,-0.19773691780130806
-0.07320779738575925,0.05451758520309134,-0.22065856733526232,-0.20408674934373303
0.01970796628569376,0.0026316762742304265,-0.031269975265539283,-0.10500638055880827
-0.06888712244299286,-0.0141412480012003,0.16635145385551106,0.010869736659929064
-0.07555039588132416,-0.10757166810906334,0.10263129488832709,-0.005143849769409146
-0.2988718264174355,0.06206016846976018,0.0959045105584148,-0.03221922055134164
-0.2532040011306905,0.24060804298912028,0.011462857790212118,-0.05406017135831538
-0.16948991206650216,0.19948753234340535,-0.1555485026655516,0.03164771533437061
0.015299282599029502,0.021699870228329192,-0.2469715320629543,0.10165988387847245
0.21775623426476506,-0.009716854559575888,-0.13857140257692527,0.05098082262848798
-0.0038508760776004244,0.04581416556136772,0.05329420751985526,-0.07267398495914516
0.04210990594350949,-0.033371899624183715,0.23768421872726114,-0.11742014959034151
0.03418659252295503,0.1505078974088384,0.31692686781820845,-0.12917964048058383
-0.008277111276259677,0.183905120687047,0.10801437073473664,-0.15648916022837278
-0.14784340730586923,0.22958547362312717,-0.08334310287061718,-0.20316027911872694
-0.21864877947710437,0.08076816702317194,0.014539855397683888,-0.1654725955828258
-0.27636621462645133,0.0527948624661621,-0.05071464498593507,-0.09830020374010735
-0.12906606361118972,0.07846595023727002,0.05974624090181756,-0.014713846558450386
0.06581059530765278,0.3368126983970805,0.13069785253908853,0.1963767457711964
0.1439991216291025,0.43758307818188374,0.2334383322068998,0.30209591020803583
-0.05305964794558508,0.25978426306511415,0.11093298461500724,0.14517854435269717
-0.308426483925793,-0.02165961043526711,-0.14167151385954188,-0.08558200813940514
-0.3358704171344302,-0.27943426767231094,-0.04731731531788862,0.025694549314655483
-0.2731036691595695,-0.15254949696902606,0.03842293721997876,0.008555157544896892
-0.3278969160068823,0.008209219977614588,0.1888672730944726,0.009692585325797365
-0.29967402222130046,-0.050947093299137054,0.31994862698243837,0.057851122222550996
-0.20627742304427024,0.13201982615525298,0.24965888345279214,0.08403893371510926
-0.301745101031767,0.14397172365356856,0.22964143024076916,0.049984450524539925
-0.3225956780532037,0.009201682404942534,0.20628702188739023,-0.06607714271863373
-0.28268550286456845,0.1745860176919488,0.0800089260167745,-0.17408188481981002
-0.24615898835538155,0.19851116448460118,-0.07538508657157507,-0.3025803803149564
-0.32651081703088314,0.11267537392805355,-0.03870423667907808,-0.32207484357680044
-0.10934763811581491,0.09292985323594066,0.01511308214446971,-0.306121592431219
0.07937345021816014,0.05447347322156378,-0.023648345149728384,-0.13567193544323142
0.17956099661715366,0.1712582602244634,-0.11816577570954663,-0.12366329703052442
