Delta,Theta,Alpha,Beta
0.41295657454491486,-0.02510615932987312,-0.13866587117540585,-0.22704129382678995
0.6978733192348467,0.43776687581010765,0.24206384717796547,0.15959061526488041
0.6743505175591644,0.5020299013695175,0.2702809105044261,0.20244522195381626
0.5386561547969151,0.2808339942600256,0.022767780586545047,0.07129878689834165
0.08514959719555215,0.07253604197053647,-0.16140673299498037,0.04314924688627791
0.2955999282295326,-0.02423961803826749,0.1449047358438999,-0.003350680812908643
0.507191435457575,0.4517090706323954,0.5672209738284192,-0.05076870530404578
0.6206309650489822,0.5878778809653971,0.7011526879898149,-0.0489571451509223
0.395589699421285,0.43460846466671293,0.5559516442939196,0.0013906988168949739
0.3271405769818265,0.18789094709997345,0.17235031075103102,-0.024954307377026228
0.12177396617791263,0.0902090720196168,0.04558974335119233,-0.11279367788882727
0.20400897762555784,0.06492166636294432,0.10776241839455178,-0.11289759327420357
-0.004533196495464653,-0.11047166788435604,-0.0026289406623983998,-0.05201492643630018
0.19046450238077506,-0.24910563728303634,-0.07225859118195344,-0.09336607470214066
0.14989849144086845,-0.21062998313257336,0.015189365379402374,-0.13333537694841463
0.11579169747766091,-0.2236742049950427,-0.11482255307953132,-0.10339740195423458
0.03666357282202792,-0.11354799698331003,-0.09585679158879873,-0.11644492037041126
-0.1217980503152652,0.02309849698063126,0.006874446128447957,-0.14082600861689062
-0.20308307802520278,0.15679346837010819,-0.03770508092385228,-0.1406010642570497
-0.16375403044603234,0.23741855767705491,-0.10001903178790894,-0.12737769978869237
0.16538617469906527,0.0761705499802836,-0.24330631547962164,-0.0937652375556487
0.2588141649402691,-0.1725487892152649,-0.1311238437022231,-0.07552017558305489
0.24167474738192984,0.10488559167687632,0.015780151912858493,-0.06523717638158816
0.1351147253134831,0.2187132350407547,0.05412796354526746,-0.0880752693117936
0.02887182853248561,0.24110342825555187,0.029315372574687543,-0.13119427428225167
0.3075608871348066,0.1331228849380891,0.07325592191828156,-0.13819070088807614
0.4888852226589176,0.3755934158374452,0.28612477507193634,0.0647630186195328
0.6691968341578545,0.40221875707634686,0.27603668851045315,0.06374118246085321
0.5901724295852471,0.46268996543551233,0.029339955319428908,-0.04238117268774644
0.8977861057412397,0.7680700497895648,0.42820419818023414,0.02547342060442523
1.0021684761020118,0.7814149793659555,0.5293751225274037,0.0424887288207049
0.8712779576820291,0.6173669496153216,0.41045596222432423,-0.02850719498431335
0.8774063561817674,0.7651156288301456,0.5242797665023875,-0.03608121241515227
0.8577021562004508,0.7772810244842111,0.49094332497501186,-0.07433637069937246
0.7023562249641965,0.5979501360459545,0.2939420387605314,-0.07175478999677481
0.7517988637565726,0.6449970832364816,0.46807020919128983,0.21490239000354233
0.8590711152522825,0.8247841433464251,0.6299977131632852,0.31276401464886533
0.8402677732719354,0.8020902501057852,0.581077813085634,0.2463436690201968
0.630061358352145,0.5233215428286924,0.23807782931828822,-0.025771059748572675
0.453356820500413,0.216989032859131,0.0003778100137019295,-0.07040484603409464
0.032179418826670254,0.02288680537746539,-0.051059697233040525,-0.015367675788397754
0.7271784312914903,0.5579630863430076,0.29701139638359775,-0.007339613504139273
0.9988179795029057,0.8615149246419846,0.6385948942727667,0.09087595094678147
1.045370972921201,0.826863166315562,0.6520850237204564,0.04768515611766721
0.7472677131673033,0.4340004560516528,0.37323074737045325,-0.15096834962777414
0.5058367921076444,0.00622735495892497,0.07482703201212255,-0.3152082795745004
0.15210372711560344,0.08978553697923942,0.09973570243212167,-0.2565249139510641
0.15205664804747746,0.14614469309846226,0.12035766691973797,-0.10366528638253258
0.027672372727338364,0.1476785785115007,0.32117154588510693,-0.05541501770360845
-0.03777163087785741,0.09641912975611812,0.3861095774417127,-0.05731585113818836
0.2083220601125841,0.1059200579520875,0.23745783737191772,-0.030429655612079023
0.5910842060243484,0.3513611729491578,0.19393281938745588,-0.020576393907641783
0.8525279138298273,0.8250277529626542,0.6037979607950316,0.24844080597505022
1.0578540871816797,0.9537805874405231,0.7369808541609416,0.35324711609313486
0.9129756804781057,0.7514021721583645,0.5560566885887469,0.17791659064259388
0.6306357027653123,0.18818640053951866,0.05439787590403154,-0.12309088414567712
0.13060070472628255,-0.003229946218338806,-0.023449919290180424,-0.06819731139514895
-0.21790000483292538,-0.3889735917424234,-0.11375395592965463,-0.03806860804755545
-0.19560691274863967,-0.2679427784237587,-0.14117725089340735,-0.047761009296770816
-0.05527174175334767,-0.004544173087619003,0.10001364943223283,-0.03676640141106955
-0.006476056818401589,0.11530151289329045,0.19658517571219786,0.0032684606803604992
-0.010110510080477914,0.11206275236255561,0.06433428929822298,0.02188550289729598
-0.023669972356584915,0.13042993772307526,-0.022369289700758386,0.05064690071659358
0.06447298047342777,0.11220594796323646,0.28517970558170164,0.0712949750729981
0.1690423928954458,-0.08698161868534394,0.30531395175254167,-0.0023723631770489087
0.20819146699547988,0.019444585993856033,0.10014369493374965,-0.15433794050074381
0.20492440073965038,0.06068752884327306,0.08668559445211094,-0.1953199306349847
0.15167659798565036,-0.033882272953240124,0.060358508752147474,-0.10745389084992997
0.31442070914275055,0.023186191229446672,-0.1844504919293115,-0.08675314375525241
0.17323880473013017,0.15721717497685148,-0.2470077164918491,-0.12437697907334423
0.33156306892885185,0.2939107934391962,-0.0552456183914098,-0.10085729902606402
0.27907719239316586,0.37992786790075217,-0.06765251043813633,-0.12325718255846482
0.19705382736471186,0.20445094634031807,-0.11141390154440887,-0.1353580543879376
0.3685151988040048,-0.24826984884345238,0.007917996920113062,-0.12450972616715593
0.538848204952971,-0.09042615554328537,0.040234938527974884,-0.15665237938461166
0.3367316855415207,0.07858510967480745,-0.07261090180477434,-0.12647551941576715
0.2497627132689963,0.010572561335618909,-0.21016995851672993,-0.07788637056148393
0.12105542016584815,-0.02681270791031311,-0.0707559224888222,-0.011230885505535027
0.22615801372174466,0.0759567458762573,0.02994120309264214,-0.021910756165440245
0.042905062182751724,0.14735735968127925,0.056573013480678946,-0.10719191811159105
-0.19954247651488644,-0.02459393064589509,0.08175044659446182,-0.15328764771449385
0.033430872147146906,0.13533335513725475,0.2870274992409877,-0.15241700172866818
0.26837483030548126,0.3440303754738555,0.35808351843980735,-0.12508789718883226
0.2306070541865902,0.3015406812673938,0.23039076025299704,-0.11520086778454723
0.11507239500130291,0.14323742408900955,0.13263191501335803,-0.10514220085809814
-0.01578136637011232,0.10740045730264147,0.2957406907662247,-0.08848841825515293
0.0019342170905173556,0.09698353172580086,0.22062255934433558,-0.13720872322886477
0.2755670205233828,0.027157910140543858,-0.12614240637538093,-0.10476234041040448
0.703009818038945,0.6051243495510802,0.18889893463674093,0.0310081542391153
0.960531374534533,0.8883969678097577,0.4721542372316137,0.05453590923951072
1.1150640539786505,0.8485762239556601,0.5533412982660806,0.14373939838263775
1.1218069485078894,0.9125668889447276,0.8018331667073961,0.3555890176312058
1.1847929528469523,0.9320958070193202,0.8048970700213482,0.3476773393218334
0.8826059847388344,0.6248595724159669,0.459379181692526,0.04105560023010666
0.7406338799999295,0.3593620252690432,0.03762233690680178,-0.12767158113683
0.5165142979228057,0.3081827119732991,0.150012390502199,-0.06473310002293504
0.44108429698776247,0.2909884364120783,0.20106396687120479,0.04197566973910479
0.6247357220316717,0.42691786827943695,0.33080850833807146,0.09929560532092851
0.4247225554118969,0.2865692875336798,0.22456764166790638,-0.03549144056957388
0.3376363749212723,-0.09683882249868951,0.08081078312356897,-0.13676761068014212
0.20981471660662623,-0.1945426217380351,0.11351309461941064,-0.09895600470570916
0.287755844398958,0.013301459360572976,0.23849868781221642,0.035525066443151565
0.29814824874815987,0.3061015922262619,0.26382307988250997,0.048350356501220354
0.22999675185126656,0.26655178563831056,0.0783482368154719,-0.017457600834521234
