Delta,Theta,Alpha,Beta
0.2547013529126811,-0.15050257110809995,0.20845385408836975,0.15920869686062697

0.4507367543100918,-0.07807675189220785,0.0657149483386042,0.2010106082600168

0.5255222815009234,-0.12221748246007143,0.12399544073602982,0.19900753866277196

0.5127398022824364,0.01975405936710069,0.1994998970985204,0.2385043338322828

0.299663693064825,-0.06683923492602883,0.1018925985835804,0.16974913582104015

0.4454770805995486,-0.1266110789453682,0.041534871527791624,0.0585617687887064

0.3005033563972255,0.14620650166743754,0.009400852254812077,0.1823703125737933

0.35829237332491487,0.27256661426025,0.09276055487045225,0.2407576221302757

0.4260511303654606,0.1504223696308489,0.06394413486854439,0.09629553478687906

0.239525996179348,0.034928018707118,-0.13246111346449824,0.060950704950865006

0.14870872684216532,0.15525538283272594,0.07492982933847858,0.14946161988191614

-0.06049295376798516,0.06218523128962299,0.13527559712176038,0.1589939132804002

-0.16340808097252504,-0.28384741447471723,0.0938016702084655,0.18016941565777567

-0.08483136496922604,-0.33749245139197603,0.10384797458249859,0.20416201659873512

-0.006111769915160698,-0.09507747868404097,0.14828930665854165,0.20886661825701172

0.10975664422133444,0.10293923453874769,0.09398406274994504,0.18951592202238846

0.33761711364387187,0.1015494506697329,0.019567293725252923,0.14802435143735898

0.37295883274603925,0.15202040264783132,0.14405235027468077,0.1904530909414318

