Delta,Theta,Alpha,Beta
0.993727228943608,0.6740925398892811,0.38586673460825355,-0.08691739614599568
0.7301554614129244,0.41105830582359915,0.3263474916651754,-0.1069357456911889
0.5192582416718453,0.06346974733174272,0.2518202457224835,-0.06339924002102015
-0.1467110645747467,-0.04459928113397853,0.046645469679785966,-0.11621506255854455
-0.1272039775134668,0.10861315564674913,0.06147655859517335,-0.20381701383564035
-0.18370642597822268,0.03475948552465071,0.13140518104834845,-0.18124259076087718
-0.3552045712280069,-0.1495387768001301,0.03946371754727486,-0.07739024509427553
-0.35866646788319045,0.008646715379711642,-0.2410894439426162,0.0010344462038553678
-0.11782364910433465,0.17398602164030644,-0.22882726588142926,-0.007454938530186823
0.06694630919909576,0.13167627529343803,-0.26004376715551936,-0.07648082759665974
0.4493267817962659,0.011992339671908261,-0.14752940784476204,-0.08352137795761189
0.7183496032811226,0.6437737375971422,0.4060436281554624,0.16774192735971408
1.0007191517952865,0.8697493499567382,0.6023076791865254,0.32138040475799506
0.9450210559165658,0.7605399441295396,0.48447892769212203,0.2056014529173784
0.689784324087033,0.3078585510208725,0.1086803854432471,-0.10291528995386223
0.14118979081589864,0.013414828396871279,-0.25410564184077195,-0.26600868862407806
0.04409740909518569,0.13902104429736092,-0.2270497477814896,-0.19813027920934864
0.2231938087423457,0.2497263637876741,0.20514872873095175,-0.12406338570751436
0.22167637798602194,0.18286307106771316,0.30836408115318403,-0.16743076599324525
0.15602809070586784,0.15240400115246658,0.1139282422824245,-0.18982107515906094
0.08683282546984716,0.23070732906250804,-0.11751594257786675,-0.1898307493807745
0.06870967724510257,0.19582042059625346,0.1664650994952049,-0.12708527112585444
-0.11505604990229623,0.12469236910865808,0.24147345704909232,-0.05504605009824366
-0.0677893166605742,0.1774482684708158,0.23574983970437102,-0.049069472259692
0.0971250207340583,0.035243682613243954,0.018107784474442768,-0.14958915473383075
0.00564865293963324,-0.10983341644459618,-0.41323757783562415,-0.06872366630199016
-0.054452758237621614,0.06485323863656636,0.02556510549798297,-0.02018904371114931
-0.12413217044878386,0.16820723131026094,0.16678826152182835,-0.031085065772719224
0.03242079427810617,0.1736752580661923,0.0822334720873216,-0.0510413666220945
0.10320975908952953,0.190884633848782,0.1792730306713491,-0.03283999940735128
0.08738170805614996,0.09797607829062624,0.22334582825921964,-0.05303777294563315
-0.04528464516529804,-0.03784221600439207,0.26207807766291036,-0.06207268019889386
-0.011927614881215659,0.012094388897714997,0.14370843337522807,-0.172388503508259
-0.08061342166399171,-0.11682589692027151,0.08244591601874768,-0.10691919993173404
0.10706096389768853,-0.2252948633439087,0.17875694919483243,0.04062981180767
0.033957679010294534,-0.15790183633300536,0.18115135392840043,0.004199678042520671
0.015868416112562497,0.01567390227083483,0.15163859582768371,-0.09854461836410955
-0.0878260266270118,0.16226618251671326,0.11619784158769596,-0.10989254661545417
-0.10869783420961021,0.31372638196317043,0.17540374331041197,-0.14224010637838216
0.02024952710654459,0.18497361471742374,0.1605573664130892,-0.10279755420821927
0.10767597990800944,0.06342148570951327,0.01892062667201648,-0.040679514320932336
0.01971899665265493,0.17219782638119693,0.028811409977984898,-0.03304636288302329
-0.12891524501217103,0.06685145509187539,0.06226041548255418,-0.09663857401130124
-0.015781034369004927,-0.09910564999170667,0.040695429904825615,-0.0263416416490041
0.12634982292754993,-0.1756523145293219,-0.01941308029331737,-0.028434748928418276
0.2904746551129042,-0.22926498608574336,0.08917994363785162,-0.0016719574417492723
0.22921473876101364,-0.30082573898470094,0.15975479624159425,-0.006963005341963132
0.059341541967977654,-0.5656548090773281,0.13168556366848644,-0.07846508886992185
0.025076131406614445,-0.40395659162997943,0.023981376694597895,-0.18995011881392135
-0.0013878398097307027,-0.27340275397945346,-0.018840240820126856,-0.18186753675632122
-0.0070167296079053495,-0.18735599112855678,-0.040762828659477134,-0.1633116666607521
-0.06757697837185787,0.024480215483048424,-0.03734957368508234,-0.11893794336305377
-0.40730815085316086,0.06448889490711372,0.15774609750492727,0.02631232000565955
-0.26712585322721,0.009830610384790524,0.16487300039204372,0.1422893762774928
-0.22272257176006238,-0.04483830047373288,0.06619314127471362,0.07612441127946379
-0.284642213311072,-0.1252757157557133,0.029273642067597732,-0.029432469593396994
-0.3722081444646057,-0.19568833613705225,-0.018011182285683505,0.02675328562205766
-0.11762334070543526,0.040482685108970407,0.07417010435441991,0.13962236365377031
-0.011444686442389227,0.13322835606519817,0.03319058836430168,0.07267636786229612
0.029144288998613963,0.028597008199833577,-0.03427718225131553,-0.019504364470680945
-0.15688101629431309,-0.1295608940608033,-0.06715272158164863,-0.12358820476968913
0.007900809299593987,0.011416563092313326,0.045297306333577446,-0.06700905034529485
0.03508350436621907,0.03069993789462631,0.20341936947734443,-0.021859882283057644
0.27028884518190127,0.06389816589226661,0.44223399754364806,0.01051154030991753
0.2851237047199838,0.1334934529735736,0.44409540687571425,-0.09226618347419517
0.3583317344063821,-0.05099638920779145,0.16032992184264655,-0.17460419518009207
0.2266433810957793,-0.19165261002068285,-0.20854737443963195,-0.15216655675710306
0.03694330578771705,0.10882766169128336,-0.21752363740862976,-0.130571537379744
0.07569462724108086,0.1044226127357578,-0.13306688158590085,-0.1411756161672961
0.010934968216542868,-0.16761085887326205,-0.026241008995311257,-0.08230312075992538
0.13952011696597028,-0.05149796991966537,-0.07509509884606475,-0.036900297344827804
-0.04999250564613493,0.21757316837693383,-0.09895001853353837,-0.02792076194957944
-0.22308835255512083,0.20016930650390488,0.0016740042095832119,-0.03992535194391283
-0.13615080493277418,-0.06951588812803887,0.10617242436782573,-0.013855116972538708
0.009611068610988129,0.07902877085887303,0.043604328051389966,-0.007133704322993754
-0.02250160289974744,0.19783257877329927,0.07201911187929039,-0.1283149272967451
0.15934142431587905,0.24678043356469276,0.19055088642767065,-0.19248131205684593
0.0663264087851803,0.15713094899797853,0.10966551282198528,-0.22525141424371722
-0.08440021358595988,-0.23440306077288628,-0.21163018609070094,-0.15785112744143295
-0.2389383944848384,-0.27219797118494293,-0.31762533257703596,-0.08713809190378036
-0.16710348291009727,0.02314251141774322,-0.09222526738883188,-0.07878547682240773
-0.17252322679376988,0.06618855852894659,0.05962594485271768,-0.060803845618580356
-0.11235923324649608,0.0021856853651752452,0.11876587532522101,-0.08651868557886547
-0.11501441501810163,0.008348310184133241,0.1025220031522143,-0.085832154373222
-0.04601528735959014,-0.014761542588021002,0.3105355166513951,-0.11954380287536026
-0.013527283751021595,-0.1509255822098114,0.4057909724093109,-0.29286012284266494
-0.11670683506241426,0.011826495171009897,0.30435151917653924,-0.31285871083484523
-0.10654898609800484,0.12881736361974572,0.08060799320901059,-0.20782663242653152
-0.2830822183384237,-0.0654083221753224,0.09445463407983519,-0.15614676597016414
-0.28477514352551436,-0.1523583869047852,0.22646532658224017,-0.1356120861359435
-0.08924412903977832,0.01184210614965191,0.30328836998113756,-0.17888218863665115
0.04749714149473455,0.05420744024367457,0.23377791538210033,-0.14294510586679762
0.09943889328393755,0.17440399660250266,0.23129167480873733,-0.13649277711420293
0.12631329944345038,0.19011113932635632,0.06709531317868091,-0.12235181878387125
0.027842750412331863,0.1634135544881124,-0.016452081514188286,-0.1605214531079628
0.1382001713714805,0.2449012514347628,0.03052281341776971,-0.19397472270956168
0.014480255262020842,0.23382480535398228,-0.06154217455789502,-0.18204451741773642
-0.08939956016918084,0.0008594708595033037,-0.2159141123707001,-0.07546630840529737
-0.039131625033965604,-0.17096254672724115,-0.14155762528411606,-0.05024936410534531
0.032967127425301244,0.06767297485581454,-0.04163016803623833,-0.06583071883712874
0.10380171397488323,0.058407447499141237,-0.10426698590791254,-0.18197211974846486
-0.07856128873383703,0.07750803208810828,-0.2638375572701242,-0.2761237817973035
-0.026226799745838116,0.21018587020954319,-0.006027240095481397,-0.09811568033831837
-0.1011867493319425,0.09248299811473153,0.11109695719002506,0.011453391178240204
-0.19463265691308182,0.007187423798645431,0.014921951400345607,-0.0037206442862084627
-0.001783008592615602,0.087722661784968,-0.07478088635285125,-0.09076325920338378
0.06103426652626729,-0.055024727434232035,0.08182736476356817,-0.15430911008958673
-0.16593600468797198,-0.0737192281028265,0.032807209079213306,-0.15554375748646557
-0.20506796664211324,0.10781257979311805,0.1443854415742177,-0.0834012397046623
0.09503214923595019,0.09087511672157127,0.10494343945214452,-0.10122388967029224
0.21410797330794545,-0.15079225622678283,0.010149202212837986,-0.1065773525289004
0.22409888118035629,-0.1052145673379208,0.12409674190899396,-0.09969064047581175
0.12302703318938066,-0.2595108689354083,0.014116231367637014,-0.11571485631822746
0.2631095516740057,-0.33460522718036967,-0.0973647449868221,-0.029194763722472088
0.16669647405769303,-0.27060655428060537,0.12676722842131713,0.025532367361844076
0.19047793062837307,-0.2034750186182434,0.3159722955884556,-0.0020724752346202853
0.03829706134282644,-0.05612609799044222,0.36156912415198983,0.06822641852611974
0.09350210876324787,0.04895443423699042,0.20826422780964654,0.024900673255855856
-0.11556974038764095,0.0245049513704102,0.08237769591174139,-0.10846752678567342
-0.2658366371791727,-0.01756617182110933,0.1322072642651443,-0.0996341227707154
-0.25845055402777684,-0.007737737196295115,-0.012865863169028349,-0.05220994118229001
-0.2991145531419542,-0.015875910853563064,-0.17757148766453285,-0.16817828199630713
-0.2940952784316874,-0.2027768595473903,-0.01936669949613325,-0.14658661582326987
-0.3002901450663491,0.058206977865980954,0.06301199793029699,-0.08124629774364998
-0.10873755755726107,0.07983284622721357,0.057827377502127346,-0.06574591268121732
0.04497247002896057,0.005403270224048094,0.1166319085428179,-0.05352119335833152
-0.04408612623260913,0.114186075401948,0.17144553379674676,-0.12340893755264754
-0.31995574083597794,0.1764030329094058,0.18248797595539437,-0.058847689910402186
-0.4715237721685357,0.11747810077153234,0.11603017014063266,0.051921268064006175
-0.20228722418755388,0.11195445723748748,-0.07706618099200473,0.017857603022845253
0.11388266922896507,0.059244371034900545,-0.23579041567228878,-0.125858449942015
0.3324280693214884,0.08183646637935138,-0.19093259098782656,-0.25283753609829296
0.34356346600790094,-0.01369538126884263,-0.1528001791517059,-0.16571570416609768
0.08988482761925214,-0.03131570233759666,-0.17539911444943135,-0.08385061496675816
-0.14885171352973148,-0.07712551910265199,0.0534802609073622,-0.05053276460647203
-0.202234813423191,0.047471787344345276,0.1785827549694806,-0.025637894101917278
-0.3772479223291017,0.005734506150132038,0.21724085037506127,-0.0726109615957501
-0.14923608329618088,0.0027866088115355027,0.17732402111560508,-0.1693316570959446
-0.01607847313727094,0.18085478637044405,0.10346234800168118,-0.1019493942997023
0.03278327326026656,0.1721076235269199,-0.08514612165804133,-0.028777924236761787
